day,time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
214,18489600,,273,162,,,,52,,,,,164,26,,1,104,,340,,775,781,,,,,37,42,17178,39649,,,102,,4135103,8973,42,40,,2974,45416,4792,,,,,2106,432,186,,,,66,,,,,,,,45415,6930,5,,,12,130116,130128,34,,,23,45,236545,98537,,1613460,,,,,,,,,,19,31943,1171,3016,5160,146,66,12620,9301,9661,38,15932,10830,98,24,2768,,,,1201,136,,,31453,,,,,,,,356,,71,23,,,12,,,,70,,,147,1965,18481,1832,699,1186,467,612,,,,9501,9734,2115,55,46,,58640,16452,580,,749246,,,,,522,162,21,,,533120,354903,,,52046,,17,23,15,30,656,,,,62,,,,,51,,,,16415,,184,15,41,,,,,,,30070,29,,,,25
214,18489660,,267,162,,,,146,,,,,93,13,,8,25,,299,,759,720,,,,,7,43,14119,38076,,,96,,3952053,7245,29,30,,350,44965,4471,,,,,1,99,33,,,,39,,,,,,,,44969,3946,5,,,9,129696,129679,50,,,20,33,112722,57432,,1557926,,,,,,,,,,22,31468,1215,2965,5237,152,55,12223,9331,9676,18,15706,10532,96,20,1952,,,,1182,27,,,19388,,,,,,,,358,,72,15,,,28,,,,61,,,27,1677,16785,1867,704,1174,265,279,,,,8364,8204,1866,44,39,,37865,9610,133,,729898,,,,,133,68,42,,,516371,344927,,,51655,,30,27,15,30,633,,,,70,,,,,50,,,,11837,,171,18,130,,,,,,,28691,13,,,,22
214,18489720,,269,146,,,,178,,,,,220,16,,8,30,,277,,512,516,,,,,8,43,13717,38195,,,76,,3926891,7030,35,35,,160,44680,4064,,,,,17,332,152,,,,30,,,,,,,,44678,2149,8,,,3,129564,129561,44,,,19,79,92463,53654,,1434118,,,,,,,,,,24,31798,1094,2911,5194,159,45,12106,9129,9467,40,15465,10402,128,34,1138,,,,1059,42,,,8670,,,,,,,,354,,75,12,,,23,,,,61,,,26,1595,17637,1920,712,1255,229,242,,,,8225,8152,1843,16,19,,2228,4150,106,,714076,,,,,132,46,18,,,487984,324924,,,51487,,32,23,15,30,628,,,,62,,,,,40,,,,1305,,182,29,26,,,,,,,26531,23,,,,28
214,18489780,,273,156,,,,127,,,,,93,20,,15,58,,313,,566,573,,,,,20,61,13223,38718,,,54,,3914616,6602,13,13,,66,43325,4159,,,,,,112,17,,,,27,,,,,,,,43323,2034,1,,,5,129775,129780,37,,,22,52,86847,52433,,1422735,,,,,,,,,,30,31137,1070,2919,5064,230,37,12216,8962,9326,29,15530,10434,124,23,1190,,,,1181,46,,,8361,,,,,,,,349,,59,18,,,19,,,,62,,,22,1556,16860,1907,677,1241,248,264,,,,8054,8100,1785,20,30,,2001,4030,122,,703922,,,,,126,49,9,,,481697,321628,,,51697,,15,5,15,30,626,,,,63,,,,,55,,,,966,,186,28,124,,,,,,,29400,22,,,,19
214,18489840,,285,156,,,,189,,,,,130,25,,7,69,,297,,644,643,,,,,16,52,13543,36250,,,82,,3906949,6711,5,4,,41,43419,4054,,,,,21,318,169,,,,21,,,,,,,,43426,2331,5,,,5,129207,129200,43,,,20,58,91065,54391,,1410415,,,,,,,,,,19,31190,1067,2937,5053,205,41,11849,8892,9263,23,15155,10128,109,29,1186,,,,1254,34,,,8030,,,,,,,,344,,42,7,,,39,,,,49,,,20,1579,16298,2008,712,1306,258,275,,,,7896,8100,1768,41,28,,5096,3942,295,,696094,,,,,82,37,3,,,481690,321545,,,51288,,5,10,15,30,626,,,,63,,,,,42,,,,1083,,231,34,10,,,,,,,30128,22,,,,15
214,18489900,,258,169,,,,140,,,,,91,19,,4,365,,256,,575,585,,,,,117,46,13398,36886,,,99,,3902935,6825,2,3,,44,47646,4163,,,,,21,266,40,,,,61,,,,,,,,47635,2188,3,,,5,129478,129486,44,,,16,67,93100,54920,,1435154,,,,,,,,,,23,29399,1089,2924,4834,162,43,11674,8633,9002,20,14842,10057,77,23,1041,,,,1066,26,,,7990,,,,,,,,342,,32,15,,,25,,,,50,,,20,1613,15575,1873,670,1251,269,282,,,,8131,7947,1797,22,13,,8271,3916,354,,689071,,,,,128,61,20,,,481903,320893,,,51416,,3,7,15,30,658,,,,62,,,,,46,,,,1251,,237,15,16,,,,,,,29869,32,,,,27
214,18489960,,266,155,,,,170,,,,,191,21,,18,132,,261,,638,648,,,,,49,49,13210,37115,,,90,,3892108,6896,3,4,,40,45596,4002,,,,,16,371,148,,,,40,,,,,,,,45597,1960,5,,,12,130111,130109,70,,,23,66,82046,50501,,1414348,,,,,,,,,,26,29387,1122,2959,4961,144,46,11646,8735,9082,12,15013,10048,106,20,1622,,,,1007,56,,,7160,,,,,,,,329,,34,21,,,52,,,,54,,,23,1498,14969,1891,671,1220,228,248,,,,7950,7916,1822,23,28,,1471,3605,78,,682468,,,,,88,44,13,,,479186,319818,,,52166,,8,14,15,30,633,,,,69,,,,,41,,,,1120,,215,34,5,,,,,,,29889,92,,,,28
214,18490020,,246,147,,,,143,,,,,100,25,,7,78,,219,,798,798,,,,,24,59,12763,36366,,,52,,3882230,6718,1,1,,36,43367,3648,,,,,5,236,5,,,,25,,,,,,,,43379,1903,10,,,2,129780,129780,68,,,21,57,80874,49668,,1411512,,,,,,,,,,33,29888,968,2846,4940,146,56,11697,8624,8988,33,14975,10067,97,36,1037,,,,1108,30,,,7030,,,,,,,,326,,36,51,,,34,,,,62,,,19,1463,16295,1696,644,1105,228,244,,,,7966,8028,1783,43,54,,2214,3624,74,,676708,,,,,88,34,24,,,474605,316436,,,51914,,4,2,15,30,626,,,,63,,,,,52,,,,975,,210,24,13,,,,,,,29746,59,,,,13
214,18490080,,260,158,,,,161,,,,,188,20,,7,60,,291,,567,504,,,,,17,59,12533,36195,,,62,,3867683,6580,1,2,,30,44317,3612,,,,,17,488,190,,,,21,,,,,,,,44314,1928,2,1,,5,129747,129746,46,,,27,37,79324,49098,,1408142,,,,,,,,,,17,29346,1042,2787,4912,154,49,11482,8620,8958,19,14637,9842,97,25,1223,,,,1021,42,,,7679,,,,,,,,323,,28,38,,,40,,,,65,,,14,1494,16198,1597,590,1048,293,306,,,,8017,7932,1665,20,16,,3397,3632,52,,675005,,,,,93,47,17,,,471215,314156,,,51869,,9,7,15,30,628,,,,62,,,,,46,,,,1226,,215,24,37,,,,,,,29945,50,,,,16
214,18490140,,268,161,,,,164,,,,,91,22,,3,32,,284,,630,663,,,,,10,55,12516,36956,,,69,,3864826,6574,4,4,,37,44219,3694,,,,,4,336,39,,,,37,,,,,,,,44213,1816,5,,,7,129001,129001,37,,,21,42,78663,49173,,1396129,,,,,,,,,,26,28888,1045,2842,4822,136,54,11337,8540,8901,13,14469,9731,113,24,1506,,,,1011,18,,,7424,,,,,,,,321,,19,27,,,60,,,,55,,,20,1396,15367,1748,579,1113,211,225,,,,7911,7926,1749,41,38,,1573,3615,46,,666607,,,,,86,29,20,,,470018,312474,,,51073,,6,7,15,30,626,,,,62,,,,,37,,,,1080,,182,22,29,,,,,,,29962,32,,,,19
