day,time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
219,18921600,,266,162,,,,68,,,,,98,25,,,50,,328,,775,766,,,,,23,181,16553,50566,,,119,,4207340,7092,15,13,,2893,46974,5069,,,,,2044,168,126,,,,67,,,,,,,,46976,7098,3,,,,145229,145229,536,,,49,63,240102,106072,,1644913,,,,,29,,,,,56,36165,1201,3393,5476,156,35,13194,9757,10080,3,16618,11278,369,72,3880,,,,1035,1,,,35090,,,,,,,,326,,67,7,,,6,,,,48,,,148,2018,16163,2092,644,1280,452,595,,,,10984,10944,,70,75,,56392,17646,761,,762363,,,,,512,153,21,,,543141,362435,,,65855,,,8,15,30,654,,,,62,,,,,51,,,,23922,,248,74,8,35,45,,,,,29634,17,,,,18
219,18921660,,264,148,,,,85,,,,,81,16,,,15,,449,,544,547,,,,,4,160,13612,49485,,,94,,4024131,4936,5,9,,323,45358,4633,,,,,6,126,17,,,,45,,,,,,,,45347,3059,2,,,,144191,144188,470,,,27,44,110401,58142,,1597424,,,,,33,,,,,42,35798,1148,3079,5394,149,41,12708,9706,10043,18,16273,10959,346,57,2180,,,,1049,14,,,13590,,,,,,,,323,,44,12,,,1,,,,46,,,24,1706,15609,1900,626,1190,290,304,,,,9508,9411,,74,58,,11606,6512,165,,740455,,,,,129,59,3,,,529721,353667,,,65057,,,6,15,30,631,,,,70,,,,,41,,,,4003,,251,59,63,22,45,,,,,28982,8,,,,17
219,18921720,,261,161,,,,104,,,,,80,20,,,55,,298,,371,379,,,,,18,162,13092,49418,,,65,,3998007,4822,22,20,,177,46678,4335,,,,,5,327,117,,,,43,,,,,,,,46680,2179,6,,,1,144600,144612,502,,,42,43,93796,55346,,1443834,,,,,27,,,,,49,35423,1099,3039,5486,184,28,12702,9631,10002,17,16193,10896,339,56,1769,,,,980,3,,,8334,,,,,,,,320,,32,13,,,197,,,,42,,,19,1596,15366,1776,601,1128,196,208,,,,9217,9250,,28,23,,2318,4202,119,,729324,,,,,89,43,15,,,498337,332601,,,65296,,,12,15,30,626,,,,62,,,,,57,,,,1262,,233,58,12,26,38,,,,,26811,17,,,,19
219,18921780,,261,153,,,,135,,,,,93,20,,,7,,312,,450,452,,,,,2,159,12681,49022,,,83,,3991924,4708,2,,,50,45785,4157,,,,,7,186,14,,,,15,,,,,,,,45795,2107,6,,,8,144976,144966,401,,,52,32,88028,53178,,1440785,,,,,18,,,,,44,34967,1233,3064,5404,121,48,12811,9527,9850,7,16278,11066,318,55,1494,,,,992,5,,,8758,,,,,,,,321,,25,6,,,203,,,,56,,,29,1616,16092,2037,603,1237,228,246,,,,9039,9152,,32,25,,1888,4198,114,,722017,,,,,84,60,22,,,494913,329634,,,65636,,,,15,30,624,,,,63,,,,,44,,,,1211,,229,50,22,23,38,,,,,29253,27,,,,25
219,18921840,,271,148,,,,145,,,,,75,10,,,47,,238,,560,556,,,,,15,143,12915,48111,,,68,,3969653,4569,,1,,39,45050,4376,,,,,6,236,117,,,,21,,,,,,,,45046,2416,5,,,4,144316,144309,298,,,28,20,92261,58138,,1471905,,,,,14,,,,,46,34523,1105,2983,5217,190,48,12541,9268,9620,18,15968,10782,297,48,1763,,,,1017,,,,8119,,,,,,,,319,,36,22,,,2,,,,61,,,18,1682,18384,1815,536,1116,293,300,,,,8961,9280,,43,38,,4626,4062,312,,716856,,,,,107,49,4,,,493286,328571,,,65002,,,4,15,30,624,,,,63,,,,,37,,,,1055,,215,56,8,17,25,,,,,30064,16,,,,21
219,18921900,,255,151,,,,90,,,,,102,24,,,49,1,262,,441,439,,,,,16,147,13300,48418,,,49,,3971906,4787,2,2,,34,50238,4362,,,,,6,63,9,,,,47,,,,,,,,50240,2373,4,,,3,144368,144368,320,,,33,34,95234,61212,,1455993,,,,,23,,,,,56,34083,1105,3026,5283,149,45,12256,9252,9581,10,15572,10480,311,64,1411,,,,972,6,,,8527,,,,,,,,317,,36,12,,,5,,,,64,,,24,1674,17857,1950,590,1191,285,302,,,,9079,8946,,17,30,,6865,4178,437,,708316,,,,,109,49,3,,,492939,328422,,,65293,,,1,15,30,656,,,,62,,,,,32,,,,1149,,185,56,18,24,30,,,,,29675,26,,,,12
219,18921960,,256,138,,,,120,,,,,116,15,,,16,,317,,495,488,,,,,6,182,12459,49270,,,46,,3955803,4941,,3,,36,46380,4431,,,,,6,214,119,,,,8,,,,,,,,46381,1958,4,,,3,144711,144715,366,,,37,34,83223,51814,,1432537,,,,,28,,,,,55,33904,1096,3009,5215,174,37,12323,9260,9581,29,15558,10464,315,49,1693,,,,903,1,,,7918,,,,,,,,311,,63,15,,,3,,,,59,,,40,1732,17349,1682,528,1028,273,298,,,,9100,9126,,26,26,,1489,3848,116,,703086,,,,,90,39,14,,,488438,326909,,,65357,,,4,15,30,631,,,,69,,,,,44,,,,1057,,191,57,9,28,50,,,,,29581,20,,,,17
219,18922020,,253,149,,,,101,,,,,92,19,,,7,1,233,,612,605,,,,,3,174,12511,46534,,,51,,3951499,4511,1,,,41,44372,4196,,,,,6,150,14,,,,48,,,,,,,,44365,2083,12,,,,144117,144117,447,,,52,30,81598,50309,,1438857,,,,,27,,,,,40,33793,1017,3042,4999,253,41,12106,8860,9173,16,15424,10434,364,66,1310,,,,980,2,,,7702,,,,,,,,301,,51,5,,,4,,,,52,,,23,1602,17737,1781,532,1099,209,225,,,,8853,8953,,54,54,,2206,3779,78,,698863,,,,,93,49,1,,,484500,322971,,,64893,,,1,15,30,624,,,,63,,,,,37,,,,1127,,193,59,9,19,35,,,,,29741,22,,,,20
219,18922080,,258,155,,,,110,,,,,122,23,,,4,,240,,447,454,,,,,2,125,12237,49099,,,70,,3944424,4823,13,12,,36,45472,3881,,,,,7,413,120,,,,34,,,,,,,,45477,2021,5,,,6,144351,144349,381,,,38,28,80228,49574,,1439354,,,,,19,,,,,44,32882,970,2932,5052,248,49,12213,8908,9289,36,15406,10495,294,48,1556,,,,1008,2,,,7800,,,,,,,,306,,30,8,,,2,,,,59,,,16,1529,16702,1709,575,1097,225,235,,,,9085,8865,,25,19,,3338,3903,60,,691621,,,,,93,36,7,,,481800,321013,,,65155,,,10,15,30,626,,,,62,,,,,48,,,,1412,,216,51,10,22,35,,,,,29810,17,,,,18
219,18922140,,251,148,,,,59,,,,,72,23,,,34,,233,,474,514,,,,,14,174,11976,46446,,,61,,3935808,4811,6,6,,25,45404,4059,,,,,6,224,13,,,,49,,,,,,,,45404,1995,3,,,6,143929,143929,403,,,43,41,79425,49673,,1399699,,,,,34,,,,,40,33446,960,3064,5162,217,29,12111,8931,9242,14,15230,10302,337,76,1590,,,,891,4,,,7584,,,,,,,,314,,42,14,,,2,,,,44,,,19,1564,16818,1690,522,1042,208,214,,,,8878,8752,,25,43,,1413,3767,63,,689236,,,,,82,29,,,,479246,318968,,,64702,,,4,15,30,624,,,,62,,,,,41,,,,1053,,213,77,22,27,36,,,,,29821,9,,,,25
